Session_ID,Session_Date,Customer_ID,Channel,Device,Product_View,Add_to_Cart,Checkout,Purchase
S02110,2025-03-25,CUST0138,Instagram,Mobile,1,1,1,1
S02111,2025-09-02,CUST0052,Google Ads,Desktop,0,0,0,0
S02112,2025-08-16,CUST0725,Instagram,Desktop,1,1,1,1
S02113,2025-03-24,CUST0452,Direct,Mobile,0,0,0,0
S02114,2025-01-15,CUST0158,Instagram,Mobile,1,1,1,1
S02115,2025-10-28,CUST0802,Email,Mobile,1,1,1,1
S02116,2025-06-30,CUST0862,Google Ads,Mobile,1,0,0,0
S02117,2025-12-04,CUST0206,Direct,Mobile,0,0,0,0
S02118,2025-09-20,CUST0342,Email,Desktop,1,1,1,0
S02119,2025-03-19,CUST0833,Instagram,Desktop,1,1,0,0
S02120,2025-08-17,CUST0316,Organic,Desktop,1,0,0,0
S02121,2025-08-21,CUST0136,Direct,Mobile,1,1,1,1
S02122,2025-01-30,CUST0075,Direct,Mobile,1,1,1,1
S02123,2025-06-04,CUST0449,Direct,Mobile,1,1,1,1
S02124,2025-11-01,CUST0069,Email,Desktop,1,0,0,0
S02125,2025-07-04,CUST0953,Instagram,Mobile,1,0,0,0
S02126,2025-12-23,CUST0813,Google Ads,Mobile,1,0,0,0
S02127,2025-09-12,CUST0561,Direct,Mobile,0,0,0,0
S02128,2025-06-18,CUST0202,Organic,Desktop,1,1,0,0
S02129,2025-03-22,CUST0574,Google Ads,Desktop,1,0,0,0
S02130,2025-10-13,CUST0167,Instagram,Desktop,1,1,1,1
S02131,2025-07-29,CUST0717,Email,Desktop,1,1,1,0
S02132,2025-09-16,CUST0661,Google Ads,Desktop,0,0,0,0
S02133,2025-02-06,CUST0996,Google Ads,Mobile,1,0,0,0
S02134,2025-10-13,CUST0121,Instagram,Mobile,1,0,0,0
S02135,2025-02-23,CUST0821,Organic,Mobile,1,1,1,1
S02136,2025-07-31,CUST0941,Email,Mobile,1,1,1,1
S02137,2025-12-08,CUST0097,Direct,Desktop,1,1,1,1
S02138,2025-04-10,CUST0377,Organic,Mobile,1,0,0,0
S02139,2025-03-26,CUST0491,Organic,Mobile,1,0,0,0
S02140,2025-08-01,CUST0924,Email,Desktop,1,0,0,0
S02141,2025-09-21,CUST0053,Instagram,Mobile,1,0,0,0
S02142,2025-03-27,CUST0009,Organic,Mobile,1,0,0,0
S02143,2025-03-04,CUST0331,Google Ads,Tablet,1,1,1,1
S02144,2025-07-11,CUST0251,Email,Mobile,1,1,1,1
S02145,2025-04-03,CUST0360,Organic,Mobile,1,1,1,1
S02146,2025-09-10,CUST0349,Direct,Mobile,1,0,0,0
S02147,2025-05-18,CUST0124,Instagram,Mobile,1,1,1,1
S02148,2025-02-18,CUST0634,Instagram,Mobile,1,1,0,0
S02149,2025-05-01,CUST0199,Instagram,Desktop,1,0,0,0
S02150,2025-02-08,CUST0829,Email,Mobile,1,0,0,0
S02151,2025-02-03,CUST0411,Direct,Desktop,1,0,0,0
S02152,2025-12-24,CUST0380,Instagram,Mobile,1,0,0,0
S02153,2025-09-23,CUST0918,Organic,Mobile,1,1,0,0
S02154,2025-01-09,CUST0505,Instagram,Desktop,1,0,0,0
S02155,2025-07-07,CUST0095,Organic,Mobile,1,0,0,0
S02156,2025-04-06,CUST0030,Google Ads,Desktop,1,0,0,0
S02157,2025-05-13,CUST0092,Email,Desktop,1,0,0,0
S02158,2025-06-12,CUST0596,Instagram,Mobile,1,1,0,0
S02159,2025-05-19,CUST0015,Direct,Desktop,0,0,0,0
S02160,2025-10-25,CUST0655,Email,Mobile,1,1,1,0
S02161,2025-03-21,CUST0821,Instagram,Mobile,1,1,1,1
S02162,2025-04-01,CUST0460,Organic,Desktop,1,1,1,1
S02163,2025-09-13,CUST0721,Google Ads,Mobile,0,0,0,0
S02164,2025-05-28,CUST0023,Google Ads,Mobile,0,0,0,0
S02165,2025-06-28,CUST0326,Google Ads,Mobile,1,0,0,0
S02166,2025-09-14,CUST0877,Email,Mobile,1,1,1,1
S02167,2025-08-06,CUST0656,Instagram,Desktop,0,0,0,0
S02168,2025-09-24,CUST0987,Organic,Mobile,1,1,1,1
S02169,2025-11-13,CUST0087,Direct,Mobile,1,1,1,1
S02170,2025-03-20,CUST0193,Direct,Desktop,1,0,0,0
S02171,2025-06-16,CUST0685,Direct,Mobile,1,1,0,0
S02172,2025-04-14,CUST0263,Direct,Mobile,1,0,0,0
S02173,2025-10-31,CUST0429,Organic,Mobile,1,1,1,1
S02174,2025-12-04,CUST0807,Instagram,Mobile,1,0,0,0
S02175,2025-10-11,CUST0360,Direct,Mobile,1,1,1,1
S02176,2025-12-11,CUST0562,Direct,Tablet,0,0,0,0
S02177,2025-08-03,CUST0433,Organic,Mobile,1,1,1,1
S02178,2025-03-16,CUST0560,Instagram,Desktop,1,0,0,0
S02179,2025-08-13,CUST0508,Organic,Desktop,1,1,1,1
S02180,2025-12-02,CUST0049,Email,Mobile,1,1,1,1
S02181,2025-10-19,CUST0168,Email,Mobile,1,1,1,1
S02182,2025-12-09,CUST0679,Email,Tablet,1,1,1,1
S02183,2025-03-11,CUST0441,Instagram,Mobile,1,1,0,0
S02184,2025-12-29,CUST0594,Instagram,Desktop,0,0,0,0
S02185,2025-07-09,CUST0575,Instagram,Mobile,1,0,0,0
S02186,2025-04-16,CUST0228,Instagram,Desktop,1,1,1,0
S02187,2025-03-11,CUST0952,Direct,Mobile,1,1,0,0
S02188,2025-01-10,CUST0214,Organic,Desktop,1,0,0,0
S02189,2025-08-02,CUST0642,Instagram,Desktop,0,0,0,0
S02190,2025-01-05,CUST0880,Email,Mobile,1,0,0,0
S02191,2025-01-28,CUST0154,Instagram,Mobile,1,1,0,0
S02192,2025-11-11,CUST0754,Direct,Mobile,1,1,0,0
S02193,2025-08-29,CUST0608,Instagram,Mobile,0,0,0,0
S02194,2025-08-24,CUST0407,Direct,Mobile,1,1,1,1
S02195,2025-04-02,CUST0889,Direct,Desktop,1,0,0,0
S02196,2025-11-14,CUST0744,Organic,Mobile,1,1,1,1
S02197,2025-12-11,CUST0750,Instagram,Mobile,1,1,1,1
S02198,2025-12-29,CUST0018,Instagram,Mobile,1,0,0,0
S02199,2025-02-07,CUST0467,Google Ads,Desktop,1,1,1,1
S02200,2025-08-07,CUST0344,Google Ads,Mobile,1,1,1,1
S02201,2025-06-01,CUST0324,Direct,Mobile,1,1,0,0
S02202,2025-07-11,CUST0246,Organic,Mobile,1,0,0,0
S02203,2025-05-01,CUST0060,Organic,Desktop,0,0,0,0
S02204,2025-06-20,CUST0494,Organic,Mobile,0,0,0,0
S02205,2025-04-20,CUST0642,Email,Mobile,0,0,0,0
S02206,2025-05-24,CUST0862,Direct,Tablet,1,1,1,1
S02207,2025-03-07,CUST0049,Instagram,Mobile,0,0,0,0
S02208,2025-11-18,CUST0678,Organic,Desktop,0,0,0,0
S02209,2025-07-16,CUST0927,Organic,Mobile,1,1,0,0
S02210,2025-02-15,CUST0680,Organic,Mobile,1,1,1,0
S02211,2025-05-29,CUST0253,Google Ads,Mobile,0,0,0,0
S02212,2025-03-01,CUST0848,Instagram,Desktop,1,1,1,1
S02213,2025-05-18,CUST0383,Direct,Mobile,1,1,0,0
S02214,2025-03-31,CUST0309,Organic,Mobile,1,0,0,0
S02215,2025-07-31,CUST0576,Direct,Mobile,1,1,1,0
S02216,2025-06-18,CUST0545,Instagram,Desktop,1,0,0,0
S02217,2025-04-23,CUST0058,Direct,Mobile,1,1,1,0
S02218,2025-12-07,CUST0818,Direct,Tablet,1,1,1,1
S02219,2025-03-07,CUST0064,Direct,Mobile,0,0,0,0
S02220,2025-10-29,CUST0899,Direct,Mobile,1,1,1,1
S02221,2025-04-28,CUST0125,Organic,Mobile,1,0,0,0
S02222,2025-08-13,CUST0061,Organic,Desktop,0,0,0,0
S02223,2025-05-31,CUST0380,Email,Tablet,1,1,1,0
S02224,2025-06-16,CUST0978,Direct,Mobile,1,0,0,0
S02225,2025-04-05,CUST0761,Organic,Tablet,1,0,0,0
S02226,2025-09-17,CUST0138,Direct,Desktop,1,1,0,0
S02227,2025-09-16,CUST0066,Google Ads,Desktop,1,0,0,0
S02228,2025-04-30,CUST0179,Organic,Mobile,0,0,0,0
S02229,2025-03-15,CUST0990,Organic,Tablet,1,1,0,0
S02230,2025-12-28,CUST0798,Organic,Desktop,1,0,0,0
S02231,2025-04-06,CUST0793,Organic,Desktop,1,1,1,0
S02232,2025-10-19,CUST0171,Email,Mobile,1,0,0,0
S02233,2025-06-26,CUST0755,Organic,Mobile,1,0,0,0
S02234,2025-01-27,CUST0632,Google Ads,Desktop,1,1,1,1
S02235,2025-11-05,CUST0344,Email,Mobile,1,0,0,0
S02236,2025-11-01,CUST0704,Direct,Mobile,1,1,0,0
S02237,2025-07-30,CUST0187,Google Ads,Mobile,1,1,1,1
S02238,2025-12-24,CUST0958,Google Ads,Mobile,1,1,1,1
S02239,2025-09-14,CUST0227,Direct,Mobile,1,0,0,0
S02240,2025-11-14,CUST0266,Instagram,Desktop,1,1,0,0
S02241,2025-07-24,CUST0192,Organic,Mobile,1,0,0,0
S02242,2025-12-21,CUST0752,Direct,Desktop,0,0,0,0
S02243,2025-03-07,CUST0606,Organic,Mobile,0,0,0,0
S02244,2025-05-30,CUST0126,Organic,Desktop,1,1,1,0
S02245,2025-06-16,CUST0956,Instagram,Desktop,1,0,0,0
S02246,2025-08-08,CUST0474,Instagram,Mobile,1,1,1,1
S02247,2025-10-27,CUST0099,Email,Desktop,1,0,0,0
S02248,2025-09-15,CUST0344,Organic,Desktop,1,1,0,0
S02249,2025-07-22,CUST0243,Google Ads,Mobile,1,1,1,1
S02250,2025-08-28,CUST0020,Direct,Mobile,1,1,0,0
S02251,2025-11-11,CUST0629,Email,Mobile,1,0,0,0
S02252,2025-08-17,CUST0359,Google Ads,Desktop,1,0,0,0
S02253,2025-06-05,CUST0433,Instagram,Mobile,1,1,1,1
S02254,2025-08-06,CUST1000,Instagram,Mobile,1,1,0,0
S02255,2025-07-14,CUST0611,Organic,Mobile,1,1,1,1
S02256,2025-09-27,CUST0487,Google Ads,Mobile,1,0,0,0
S02257,2025-01-16,CUST0891,Google Ads,Mobile,1,1,1,1
S02258,2025-08-29,CUST0330,Google Ads,Mobile,0,0,0,0
S02259,2025-09-09,CUST0667,Direct,Mobile,1,1,0,0
S02260,2025-02-20,CUST0307,Organic,Mobile,0,0,0,0
S02261,2025-12-22,CUST0185,Instagram,Desktop,1,1,1,0
S02262,2025-01-28,CUST0335,Google Ads,Mobile,1,1,1,0
S02263,2025-02-22,CUST0506,Google Ads,Mobile,1,1,1,1
S02264,2025-11-04,CUST0463,Organic,Mobile,1,0,0,0
S02265,2025-04-26,CUST0933,Organic,Mobile,0,0,0,0
S02266,2025-01-09,CUST0995,Direct,Tablet,1,1,1,1
S02267,2025-01-11,CUST0003,Google Ads,Mobile,1,1,0,0
S02268,2025-04-17,CUST0669,Instagram,Mobile,1,1,0,0
S02269,2025-10-28,CUST0964,Direct,Mobile,1,0,0,0
S02270,2025-12-07,CUST0175,Organic,Desktop,1,1,0,0
S02271,2025-09-15,CUST0848,Direct,Mobile,1,0,0,0
S02272,2025-07-01,CUST0581,Organic,Mobile,0,0,0,0
S02273,2025-06-19,CUST0533,Google Ads,Tablet,1,1,1,1
S02274,2025-11-21,CUST1000,Google Ads,Mobile,1,1,0,0
S02275,2025-05-19,CUST0298,Google Ads,Mobile,1,0,0,0
S02276,2025-10-12,CUST0118,Organic,Tablet,0,0,0,0
S02277,2025-04-21,CUST0789,Google Ads,Mobile,1,1,1,1
S02278,2025-04-02,CUST0642,Organic,Mobile,1,1,1,0
S02279,2025-08-08,CUST0206,Organic,Mobile,1,1,1,1
S02280,2025-01-05,CUST0709,Organic,Desktop,1,1,1,1
S02281,2025-01-20,CUST0135,Google Ads,Mobile,0,0,0,0
S02282,2025-04-11,CUST0203,Instagram,Mobile,1,1,1,1
S02283,2025-10-22,CUST0035,Organic,Mobile,1,1,1,1
S02284,2025-06-06,CUST0030,Instagram,Desktop,0,0,0,0
S02285,2025-01-01,CUST0428,Organic,Mobile,1,1,1,1
S02286,2025-07-31,CUST0942,Email,Desktop,1,1,1,0
S02287,2025-04-29,CUST0823,Google Ads,Desktop,1,1,0,0
S02288,2025-09-17,CUST0257,Instagram,Mobile,0,0,0,0
S02289,2025-06-24,CUST0381,Direct,Mobile,1,1,1,1
S02290,2025-05-14,CUST0182,Google Ads,Desktop,1,1,1,1
S02291,2025-04-12,CUST0208,Direct,Mobile,1,1,1,1
S02292,2025-03-03,CUST0879,Google Ads,Mobile,1,0,0,0
S02293,2025-02-23,CUST0641,Instagram,Desktop,1,1,1,1
S02294,2025-11-01,CUST0575,Google Ads,Desktop,1,0,0,0
S02295,2025-01-07,CUST0439,Organic,Mobile,1,1,1,1
S02296,2025-12-22,CUST0342,Email,Mobile,1,1,1,0
S02297,2025-01-03,CUST0589,Direct,Mobile,1,1,1,1
S02298,2025-11-28,CUST0378,Instagram,Mobile,1,1,0,0
S02299,2025-12-01,CUST0411,Instagram,Mobile,1,1,1,1
S02300,2025-05-29,CUST0527,Instagram,Mobile,0,0,0,0
S02301,2025-10-15,CUST0383,Google Ads,Mobile,1,0,0,0
S02302,2025-01-12,CUST0465,Email,Mobile,1,0,0,0
S02303,2025-04-14,CUST0393,Organic,Desktop,1,1,1,1
S02304,2025-04-21,CUST0837,Instagram,Mobile,1,0,0,0
S02305,2025-09-20,CUST0571,Google Ads,Mobile,1,0,0,0
S02306,2025-06-22,CUST0151,Google Ads,Desktop,1,0,0,0
S02307,2025-04-05,CUST0620,Google Ads,Mobile,1,1,1,1
S02308,2025-11-17,CUST0369,Instagram,Desktop,1,1,1,0
S02309,2025-07-22,CUST0107,Email,Desktop,1,1,1,1
S02310,2025-02-14,CUST0139,Organic,Mobile,1,1,1,1
S02311,2025-02-03,CUST0280,Instagram,Mobile,1,1,1,1
S02312,2025-07-30,CUST0072,Instagram,Mobile,1,1,1,1
S02313,2025-08-13,CUST0623,Email,Mobile,1,0,0,0
S02314,2025-09-21,CUST0505,Organic,Mobile,1,1,1,1
S02315,2025-10-28,CUST0738,Organic,Mobile,0,0,0,0
S02316,2025-08-14,CUST0950,Email,Desktop,1,1,1,1
S02317,2025-04-14,CUST0106,Instagram,Desktop,0,0,0,0
S02318,2025-08-09,CUST0501,Direct,Desktop,1,1,1,1
S02319,2025-11-30,CUST0159,Direct,Mobile,1,1,0,0
S02320,2025-10-28,CUST0150,Email,Mobile,1,1,1,1
S02321,2025-05-03,CUST0014,Email,Desktop,1,1,0,0
S02322,2025-08-10,CUST0005,Email,Desktop,1,0,0,0
S02323,2025-02-12,CUST0639,Organic,Mobile,1,1,0,0
S02324,2025-07-29,CUST0273,Google Ads,Mobile,1,1,1,1
S02325,2025-12-03,CUST0338,Email,Mobile,1,1,1,1
S02326,2025-01-11,CUST0211,Email,Mobile,1,1,1,1
S02327,2025-08-04,CUST0327,Direct,Mobile,1,0,0,0
S02328,2025-06-13,CUST0858,Direct,Mobile,0,0,0,0
S02329,2025-08-13,CUST0729,Instagram,Mobile,1,1,0,0
S02330,2025-08-13,CUST0466,Email,Mobile,1,1,1,1
S02331,2025-09-03,CUST0940,Email,Mobile,1,1,1,0
S02332,2025-05-26,CUST0079,Direct,Desktop,1,1,1,1
S02333,2025-07-10,CUST0605,Organic,Mobile,1,1,0,0
S02334,2025-09-18,CUST0750,Email,Mobile,1,1,1,1
S02335,2025-10-14,CUST0746,Instagram,Desktop,1,0,0,0
S02336,2025-01-16,CUST0177,Instagram,Desktop,0,0,0,0
S02337,2025-07-13,CUST0767,Organic,Mobile,1,0,0,0
S02338,2025-01-09,CUST0833,Direct,Desktop,1,0,0,0
S02339,2025-01-02,CUST0132,Email,Mobile,1,1,1,1
S02340,2025-10-20,CUST0777,Google Ads,Desktop,1,0,0,0
S02341,2025-03-25,CUST0292,Instagram,Mobile,1,1,1,1
S02342,2025-07-28,CUST0691,Email,Desktop,1,0,0,0
S02343,2025-02-27,CUST0378,Direct,Desktop,1,0,0,0
S02344,2025-12-05,CUST0416,Organic,Desktop,0,0,0,0
S02345,2025-04-16,CUST0344,Direct,Desktop,0,0,0,0
S02346,2025-05-16,CUST0377,Instagram,Mobile,1,0,0,0
S02347,2025-11-04,CUST0485,Direct,Mobile,0,0,0,0
S02348,2025-11-27,CUST0146,Google Ads,Desktop,1,0,0,0
S02349,2025-03-18,CUST0655,Instagram,Mobile,1,0,0,0
S02350,2025-11-21,CUST0532,Instagram,Desktop,1,1,1,0
S02351,2025-07-29,CUST0570,Instagram,Tablet,1,0,0,0
S02352,2025-08-20,CUST0296,Instagram,Mobile,0,0,0,0
S02353,2025-05-05,CUST0578,Google Ads,Mobile,1,0,0,0
S02354,2025-06-29,CUST0345,Organic,Mobile,0,0,0,0
S02355,2025-10-17,CUST0397,Direct,Mobile,1,1,1,1
S02356,2025-08-02,CUST0475,Email,Desktop,1,1,1,1
S02357,2025-04-07,CUST0525,Direct,Mobile,1,0,0,0
S02358,2025-09-06,CUST0574,Email,Mobile,1,0,0,0
S02359,2025-08-09,CUST0924,Google Ads,Desktop,1,1,0,0
S02360,2025-01-13,CUST0046,Organic,Mobile,1,1,0,0
S02361,2025-11-02,CUST0911,Google Ads,Mobile,1,0,0,0
S02362,2025-04-01,CUST0605,Email,Mobile,1,0,0,0
S02363,2025-07-12,CUST0981,Direct,Desktop,1,1,1,1
S02364,2025-07-18,CUST0428,Instagram,Mobile,1,1,1,0
S02365,2025-09-17,CUST0223,Google Ads,Desktop,0,0,0,0
S02366,2025-03-05,CUST0023,Google Ads,Mobile,0,0,0,0
S02367,2025-11-26,CUST0869,Google Ads,Mobile,0,0,0,0
S02368,2025-08-20,CUST0067,Organic,Desktop,1,0,0,0
S02369,2025-08-15,CUST0626,Google Ads,Mobile,1,0,0,0
S02370,2025-06-16,CUST0483,Direct,Mobile,0,0,0,0
S02371,2025-09-08,CUST0206,Direct,Mobile,1,0,0,0
S02372,2025-07-05,CUST0578,Google Ads,Mobile,0,0,0,0
S02373,2025-09-06,CUST0562,Direct,Mobile,1,1,1,1
S02374,2025-09-29,CUST0653,Direct,Mobile,0,0,0,0
S02375,2025-12-06,CUST0258,Email,Mobile,1,1,1,1
S02376,2025-05-18,CUST0972,Google Ads,Desktop,1,1,1,1
S02377,2025-04-19,CUST0987,Google Ads,Mobile,1,1,1,1
S02378,2025-11-14,CUST0546,Instagram,Mobile,1,0,0,0
S02379,2025-02-13,CUST0808,Google Ads,Mobile,0,0,0,0
S02380,2025-12-08,CUST0253,Google Ads,Mobile,1,0,0,0
S02381,2025-12-03,CUST0581,Organic,Mobile,1,1,0,0
S02382,2025-07-20,CUST0189,Direct,Desktop,1,0,0,0
S02383,2025-04-14,CUST0153,Instagram,Mobile,1,1,0,0
S02384,2025-04-30,CUST0715,Organic,Mobile,0,0,0,0
S02385,2025-12-28,CUST0077,Google Ads,Mobile,1,0,0,0
S02386,2025-01-28,CUST0703,Email,Desktop,1,0,0,0
S02387,2025-04-17,CUST0540,Organic,Mobile,1,0,0,0
S02388,2025-10-07,CUST0725,Organic,Mobile,1,1,0,0
S02389,2025-01-28,CUST0369,Instagram,Desktop,0,0,0,0
S02390,2025-07-05,CUST0568,Instagram,Mobile,1,0,0,0
S02391,2025-07-14,CUST0624,Instagram,Desktop,1,0,0,0
S02392,2025-05-26,CUST0755,Google Ads,Mobile,1,1,1,1
S02393,2025-09-17,CUST0154,Organic,Desktop,1,0,0,0
S02394,2025-12-26,CUST0155,Organic,Mobile,1,1,1,1
S02395,2025-06-26,CUST0794,Email,Mobile,1,1,1,1
S02396,2025-05-08,CUST0271,Instagram,Mobile,1,0,0,0
S02397,2025-04-16,CUST0562,Instagram,Mobile,1,1,1,1
S02398,2025-12-18,CUST0509,Organic,Desktop,1,1,1,1
S02399,2025-07-30,CUST0390,Instagram,Desktop,0,0,0,0
S02400,2025-12-15,CUST0068,Direct,Mobile,1,0,0,0
S02401,2025-11-18,CUST0132,Instagram,Mobile,1,0,0,0
S02402,2025-11-10,CUST0670,Direct,Desktop,1,0,0,0
S02403,2025-01-11,CUST0845,Instagram,Mobile,1,1,1,0
S02404,2025-12-26,CUST0265,Google Ads,Mobile,1,1,1,1
S02405,2025-11-17,CUST0682,Direct,Desktop,1,0,0,0
S02406,2025-01-17,CUST0782,Direct,Desktop,0,0,0,0
S02407,2025-12-02,CUST0220,Instagram,Desktop,1,0,0,0
S02408,2025-03-07,CUST0552,Organic,Desktop,1,0,0,0
S02409,2025-04-23,CUST0899,Google Ads,Tablet,1,0,0,0
S02410,2025-05-12,CUST0937,Google Ads,Mobile,1,1,1,0
S02411,2025-03-12,CUST0989,Direct,Desktop,1,1,0,0
S02412,2025-03-02,CUST0289,Instagram,Mobile,1,1,1,0
S02413,2025-11-10,CUST0079,Organic,Desktop,1,1,1,0
S02414,2025-09-01,CUST0751,Email,Desktop,1,0,0,0
S02415,2025-11-05,CUST0572,Organic,Mobile,1,1,1,1
S02416,2025-01-05,CUST0320,Instagram,Desktop,0,0,0,0
S02417,2025-11-13,CUST0318,Instagram,Tablet,1,0,0,0
S02418,2025-01-21,CUST0487,Instagram,Mobile,1,1,1,1
S02419,2025-07-05,CUST0847,Direct,Mobile,1,0,0,0
S02420,2025-07-28,CUST0391,Instagram,Desktop,1,1,1,1
S02421,2025-08-19,CUST0749,Direct,Mobile,1,1,1,1
S02422,2025-01-14,CUST0588,Google Ads,Mobile,0,0,0,0
S02423,2025-12-18,CUST0818,Direct,Mobile,1,1,1,0
S02424,2025-03-20,CUST0039,Google Ads,Mobile,1,1,1,1
S02425,2025-07-01,CUST0199,Direct,Desktop,1,1,1,1
S02426,2025-03-19,CUST0943,Google Ads,Mobile,1,1,0,0
S02427,2025-10-24,CUST0105,Organic,Mobile,0,0,0,0
S02428,2025-09-29,CUST0582,Organic,Mobile,1,0,0,0
S02429,2025-02-20,CUST0794,Direct,Desktop,1,1,0,0
S02430,2025-09-14,CUST0507,Email,Mobile,0,0,0,0
S02431,2025-10-23,CUST0570,Organic,Mobile,1,0,0,0
S02432,2025-01-18,CUST0329,Email,Mobile,1,0,0,0
S02433,2025-10-17,CUST0691,Instagram,Mobile,1,1,1,1
S02434,2025-08-06,CUST0984,Direct,Mobile,1,1,1,1
S02435,2025-04-10,CUST0308,Google Ads,Desktop,1,0,0,0
S02436,2025-05-29,CUST0222,Organic,Mobile,0,0,0,0
S02437,2025-06-04,CUST0656,Organic,Desktop,1,0,0,0
S02438,2025-04-12,CUST0816,Google Ads,Desktop,1,0,0,0
S02439,2025-04-25,CUST0027,Direct,Mobile,0,0,0,0
S02440,2025-09-27,CUST0673,Google Ads,Mobile,1,0,0,0
S02441,2025-04-02,CUST0151,Email,Mobile,1,1,0,0
S02442,2025-01-21,CUST0173,Google Ads,Mobile,1,0,0,0
S02443,2025-04-30,CUST0723,Instagram,Mobile,1,1,0,0
S02444,2025-01-19,CUST0868,Direct,Mobile,1,0,0,0
S02445,2025-01-24,CUST0979,Google Ads,Desktop,1,0,0,0
S02446,2025-01-26,CUST0022,Organic,Mobile,1,1,1,1
S02447,2025-06-02,CUST0810,Instagram,Desktop,1,1,0,0
S02448,2025-10-28,CUST0877,Google Ads,Mobile,1,0,0,0
S02449,2025-12-30,CUST0545,Instagram,Desktop,1,1,1,1
S02450,2025-07-21,CUST0621,Instagram,Mobile,1,1,1,1
S02451,2025-05-19,CUST0394,Email,Mobile,0,0,0,0
S02452,2025-10-07,CUST0047,Google Ads,Mobile,1,1,0,0
S02453,2025-01-24,CUST0608,Instagram,Desktop,1,1,1,0
S02454,2025-01-12,CUST0125,Instagram,Mobile,1,0,0,0
S02455,2025-05-15,CUST0335,Email,Mobile,1,1,1,1
S02456,2025-03-22,CUST0295,Direct,Desktop,0,0,0,0
S02457,2025-12-21,CUST0890,Instagram,Mobile,1,0,0,0
S02458,2025-03-11,CUST0814,Instagram,Mobile,1,1,1,1
S02459,2025-07-23,CUST0840,Instagram,Mobile,1,0,0,0
S02460,2025-03-20,CUST0819,Organic,Mobile,1,0,0,0
S02461,2025-10-06,CUST0537,Instagram,Desktop,1,0,0,0
S02462,2025-07-18,CUST0594,Google Ads,Desktop,1,0,0,0
S02463,2025-10-21,CUST0911,Google Ads,Mobile,1,0,0,0
S02464,2025-10-12,CUST0570,Email,Desktop,1,0,0,0
S02465,2025-06-05,CUST0955,Organic,Mobile,1,1,1,0
S02466,2025-03-17,CUST0538,Google Ads,Mobile,1,0,0,0
S02467,2025-08-07,CUST0297,Instagram,Mobile,1,1,1,1
S02468,2025-11-20,CUST0044,Instagram,Tablet,1,1,1,1
S02469,2025-10-04,CUST0597,Email,Mobile,1,1,1,1
S02470,2025-09-22,CUST0022,Organic,Mobile,1,1,1,1
S02471,2025-02-18,CUST0878,Instagram,Mobile,1,1,0,0
S02472,2025-04-08,CUST0226,Google Ads,Mobile,1,0,0,0
S02473,2025-10-20,CUST0549,Google Ads,Mobile,1,0,0,0
S02474,2025-01-21,CUST0374,Organic,Desktop,1,1,0,0
S02475,2025-01-23,CUST0613,Organic,Mobile,1,0,0,0
S02476,2025-05-18,CUST0654,Email,Desktop,0,0,0,0
S02477,2025-08-18,CUST0004,Direct,Mobile,0,0,0,0
S02478,2025-11-22,CUST0024,Direct,Desktop,1,1,1,1
S02479,2025-12-23,CUST0962,Direct,Desktop,0,0,0,0
S02480,2025-01-29,CUST0703,Instagram,Mobile,0,0,0,0
S02481,2025-11-11,CUST0833,Instagram,Mobile,1,0,0,0
S02482,2025-01-21,CUST0322,Organic,Desktop,1,1,1,1
S02483,2025-12-08,CUST0781,Instagram,Desktop,1,0,0,0
S02484,2025-04-09,CUST0539,Instagram,Mobile,1,1,1,1
S02485,2025-03-04,CUST0372,Google Ads,Mobile,1,1,1,0
S02486,2025-10-29,CUST0593,Instagram,Desktop,1,1,1,1
S02487,2025-05-13,CUST0633,Instagram,Desktop,1,1,0,0
S02488,2025-01-15,CUST0365,Google Ads,Desktop,1,0,0,0
S02489,2025-04-15,CUST0913,Instagram,Mobile,1,1,1,1
S02490,2025-04-21,CUST0069,Instagram,Mobile,1,0,0,0
S02491,2025-12-05,CUST0472,Google Ads,Mobile,1,0,0,0
S02492,2025-12-02,CUST0505,Organic,Mobile,1,1,1,1
S02493,2025-04-21,CUST0313,Email,Desktop,1,1,1,1
S02494,2025-12-29,CUST0072,Direct,Mobile,1,1,1,1
S02495,2025-12-09,CUST0246,Google Ads,Mobile,1,1,1,0
S02496,2025-01-04,CUST0758,Google Ads,Desktop,1,1,1,1
S02497,2025-06-01,CUST0765,Instagram,Desktop,1,1,1,1
S02498,2025-02-11,CUST0876,Direct,Desktop,1,0,0,0
S02499,2025-01-26,CUST0073,Organic,Mobile,1,0,0,0
S02500,2025-12-28,CUST0786,Direct,Mobile,1,0,0,0
S02501,2025-07-13,CUST0528,Email,Mobile,1,0,0,0
S02502,2025-12-26,CUST0691,Email,Mobile,1,1,0,0
S02503,2025-01-08,CUST0864,Direct,Mobile,1,1,1,1
S02504,2025-03-14,CUST0040,Google Ads,Mobile,1,0,0,0
S02505,2025-03-19,CUST0039,Instagram,Mobile,1,0,0,0
S02506,2025-05-28,CUST0056,Email,Mobile,1,0,0,0
S02507,2025-11-18,CUST0885,Direct,Mobile,1,1,1,0
S02508,2025-03-09,CUST0745,Email,Mobile,1,1,0,0
S02509,2025-12-21,CUST0566,Direct,Mobile,1,1,1,0
S02510,2025-07-02,CUST0172,Email,Mobile,1,0,0,0
S02511,2025-11-30,CUST0302,Direct,Mobile,0,0,0,0
S02512,2025-03-26,CUST0928,Google Ads,Desktop,1,0,0,0
S02513,2025-03-20,CUST0490,Instagram,Mobile,1,1,0,0
